   alt                        press                      den                        temp                       eddy                       H2SO4aer                   C2H2aer                    C2H4aer                    C2H6aer                    HCNaer                     C4H4aer                    CH3CNaer                   HCCCNaer                   N2Oaer                     NH3aer                     S8aer                      HCaer1                     HCaer2                     HCaer3                     He                         H                          H2O                        OH                         O                          O2                         CO                         CO2                        HCO                        H2CO                       C                          CH                         CH2                        CH3                        CH4                        S                          S2                         S3                         S4                         H2S                        HS                         SO                         SO2                        CS                         CS2                        OCS                        CN                         HCN                        N                          N2                         NH                         NH2                        NH3                        C2                         C2H                        C2H2                       C2H4                       NO                         HNO                        HO2                        HNCO                       N2O                        H2O2                       O3                         NO2                        NO3                        SO3                        HNO2                       HNO3                       H2SO4                      HCl                        Cl                         Cl2                        HOCl                       N2H4                       ClO                        C2H6                       CH3OH                      CH2CO                      CH3CHO                     C3H4                       C3H6                       C4H2                       C4H4                       OClO                       HCS                        C2H3                       C2H5                       NCO                        1CH2                       HCCO                       NNH                        HSO                        CH3O                       H2COH                      H2CN                       N2H2                       C4H                        HCNOH                      C2H2OH                     CH3CO                      CH2CHO                     C2H3OH                     C2H4OH                     CH3O2                      HSO3                       N2H3                       NH2CO                      HS4                        C4H3                       CH2N2                      CH2CN                      CH3CN                      HCCCN                      O1D                        N2D                        H2                         H2SO4aer_r                 C2H2aer_r                  C2H4aer_r                  C2H6aer_r                  HCNaer_r                   C4H4aer_r                  CH3CNaer_r                 HCCCNaer_r                 N2Oaer_r                   NH3aer_r                   S8aer_r                    HCaer1_r                   HCaer2_r                   HCaer3_r                   
   4.00000000000000000E+000   9.20503569222322349E-001   4.78825689637121065E+019   1.39240236187818738E+002   2.49999999999999927E+004   1.34273114103492203E-076   1.34273114103622033E-076   1.34273114103479256E-076   1.34273114103603318E-076   1.34273114103716656E-076   4.67447608095941884E-016   1.34273114103395402E-076   1.34273114103301086E-076   1.34273114103254281E-076   1.34273114103448175E-076   1.34273114103632343E-076   8.35721480436431460E-013   1.34273114103180445E-076   6.42784892828219035E-090   3.25000000000000011E-002   4.63388501005469583E-015   1.46657785994702567E-015   1.85043481613486117E-026   3.75246368149566946E-022   5.73342396263302467E-030   1.00000000000000006E-009   8.09233247198746832E-014   3.90921869024925651E-017   2.45546819190342155E-015   7.89987724726280153E-048   1.19193684047014586E-032   1.21668733058359368E-019   3.91627057724351305E-017   4.49999999999999966E-003   1.21952858269539067E-076   1.34168043284145540E-076   1.22133866975546203E-077   1.34332048332991671E-076   1.05083118264911078E-076   1.22115921173306292E-076   1.34327327826636622E-076   1.34325837848403982E-076   7.16144237548821237E-075   1.34336193638606119E-076   1.42578712687964896E-075   1.33154364053609978E-076   4.19868607657538776E-061   4.08786355687554199E-064   1.84557286638808132E-073   2.34874730886005673E-073   1.56113451624997359E-060   1.46474365334728643E-058   2.22861608012640562E-053   4.55728348537473765E-027   2.86494515824732902E-012   5.23478598492103923E-014   1.19606598803168851E-061   1.95245045164694012E-061   6.75489828019951989E-031   4.57871117987047275E-073   1.22133866975546203E-077   2.17026797755942984E-035   1.35446961200725769E-039   2.60991845476256404E-070   1.22133866975546203E-077   1.34301053323497892E-076   3.50156408456022516E-064   1.34328838499625588E-076   3.09699858089242282E-074   1.85094358680976901E-071   1.22133357673458882E-076   1.22133866975546203E-077   1.22091722195926002E-076   1.34255100669264091E-076   4.63683759372510210E-077   8.67362039528981599E-011   7.02966223159625178E-017   3.23339413634289869E-019   3.83874701514312378E-018   1.17185625325504201E-017   1.79691750545346359E-018   5.07369857486086013E-018   2.29144134102293664E-020   1.33691189647711133E-076   7.02399566431862348E-077   2.38387254597305251E-018   2.52353803542461226E-017   1.33688406527310468E-076   1.62441345421408655E-032   2.38431906362201951E-032   1.34344714640514359E-076   1.21942335965577430E-076   4.66320226970305987E-021   2.81296011189734118E-021   2.26628928547709457E-066   1.22133866975546203E-077   3.75415951422943096E-031   7.72057401431489515E-070   1.11463404464479202E-035   7.00601780431590550E-021   3.72365438504602709E-020   2.09230740828714532E-014   2.47210984874272145E-026   1.80721714980293224E-034   1.21646631951386444E-076   1.22133866975546203E-077   3.58323430719882905E-069   1.22133866975546203E-077   4.81561128648311121E-022   1.22125272163486441E-076   5.43348271026455135E-068   5.86258905550788422E-062   6.86109969921263883E-069   4.65806954532541130E-035   2.47110553671194326E-125   9.62999998910235910E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   1.20000000000000000E+001   7.76678459905787877E-001   4.25400452836196352E+019   1.32239144270658301E+002   2.49999999999999927E+004   1.34273221979545337E-076   1.34273221979669215E-076   1.34273221979527342E-076   1.34273221979654779E-076   1.34273221979765541E-076   4.67619874468325121E-016   1.34273221979442645E-076   1.34273221979350845E-076   1.34273221979305758E-076   1.34273221979497059E-076   1.34273221979686366E-076   8.36029465128644293E-013   1.34273221979231079E-076   7.23511029536465337E-090   3.24999999999997860E-002   1.35996339614439670E-014   1.71128271926628538E-015   1.54120124822176464E-025   5.41038245829269864E-021   1.91033374908714643E-028   1.00469038540266711E-009   9.51552728545214723E-014   2.36963659849744255E-017   2.81547716285404971E-015   1.17979304771460266E-046   7.43523197961765461E-032   2.48092709302649846E-019   5.07330633751792710E-017   4.49994337041935248E-003   1.21516960003742061E-076   1.34154800439003156E-076   1.22133866975546203E-077   1.22133866975546203E-077   8.35117953130713376E-077   1.22108476323391806E-076   1.34329196364692176E-076   1.34317950689435312E-076   8.42410001215914596E-075   1.22133866975546203E-077   1.76746156361680291E-075   1.64938325933640040E-076   4.92410233714753870E-061   9.98035240683886272E-064   2.28768290941074936E-073   5.16984340129465187E-073   1.72607917056947697E-060   1.54088091493445818E-058   2.65908378725108305E-053   1.86196104535178927E-026   3.39041415213892131E-012   4.86848326484007137E-014   1.42478149621051241E-061   2.29631696479766484E-061   2.10410781191838053E-029   9.23225539573094777E-074   1.22129328430522418E-076   1.20951360313614015E-034   2.66775503473224772E-037   2.17457247988821904E-069   1.35756541489083945E-076   1.34264491873379576E-076   4.11685754695110177E-064   1.34449294728584862E-076   3.64105697373101687E-074   2.05500037813525185E-071   1.22126488715751292E-076   1.22133866975546203E-077   1.22133866975546203E-077   1.33955927391867885E-076   5.45207624242461777E-077   1.01978717127079146E-010   7.95573478305393648E-017   2.12894409601206215E-019   2.45613080920626464E-018   1.37778218378226648E-017   3.87214330687099377E-018   6.18908114887639893E-018   2.38375024185797697E-020   1.33763265783976275E-076   7.78388231697116252E-077   1.04199616907024103E-017   1.70750525812204919E-017   1.52621643842309953E-077   1.00192573788113586E-031   5.44100856471525213E-031   1.22133866975546203E-077   1.21983984303523012E-076   5.61410031675219837E-021   2.56229890438875456E-021   1.56077911459631078E-066   1.22133866975546203E-077   2.41681181305914826E-030   9.07727892097689067E-070   1.78065510471120655E-034   2.31496137618710330E-021   2.23020784068560252E-020   2.46070193099252702E-014   6.88734528003542053E-026   2.76973603284503352E-033   1.33873916854391508E-076   1.21627113840949530E-076   3.78398522637461553E-069   1.22133866975546203E-077   7.09499193758170938E-022   1.22133866975546203E-077   2.01884537634400281E-067   6.88621050031140576E-062   8.53129267224718973E-069   2.08705088334305396E-034   1.63641546976053722E-127   9.63000055519334541E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   2.00000000000000000E+001   6.50438474089546026E-001   3.68883824083649946E+019   1.27712477011739693E+002   2.49999999999999927E+004   1.34273424117361846E-076   1.34273424117483990E-076   1.34273424117342992E-076   1.34273424117472086E-076   1.34273424117580347E-076   4.68168211334955191E-016   1.34273424117258341E-076   1.34273424117170698E-076   1.34273424117128173E-076   1.34273424117313584E-076   1.34273424117506235E-076   8.37009803651939569E-013   1.34273424117048462E-076   8.34360032894803166E-090   3.24999999999995987E-002   2.32022939623083729E-014   1.94094774950465740E-015   5.16916298295723300E-025   2.75323123896424127E-020   3.10281205535376675E-027   1.01003433514965833E-009   1.11415353419985182E-013   1.69052691076171044E-017   2.34329796283588870E-015   6.06667883866276672E-046   2.45231511607847255E-031   4.48444000250487076E-019   6.77286470274706933E-017   4.49987746225355770E-003   1.20536645927415548E-076   1.33908901629329961E-076   1.34343921996960605E-076   1.22133866975546203E-077   1.18256631140208638E-076   1.22133866975546203E-077   1.34329738242216299E-076   1.34330023113262603E-076   9.86623327044846765E-075   1.22133866975546203E-077   2.04243689483603763E-075   2.17226096774150023E-076   5.72709529598958642E-061   1.84284535893053713E-063   2.49313593330614108E-073   8.56650754974620573E-073   1.80068755166884371E-060   1.54613714839253155E-058   2.03440789498759878E-053   4.20716175453125441E-026   4.01024296038600603E-012   3.96056885153353214E-014   1.75713577150684779E-061   2.66894656280629082E-061   3.17605471040232688E-028   2.02444528673564046E-074   1.22129010561270618E-076   6.65605116444603715E-034   1.39401550222077008E-035   8.24923314831847952E-069   1.03648581996947064E-075   1.34224747809814762E-076   4.81782772354976687E-064   2.11650068133501572E-076   4.26084802844930846E-074   2.08863858646729188E-071   1.22130276944445517E-076   1.22133866975546203E-077   1.22133866975546203E-077   1.20782712716316025E-076   6.44417661196614592E-077   1.19344022279595351E-010   8.34076438527926570E-017   1.32151126711311279E-019   1.68849383394153441E-018   1.61238690113729020E-017   4.54933333291632819E-018   7.93415233040216055E-018   2.38743358956412130E-020   1.21665825736502269E-076   8.23349560242985322E-077   1.27447574516668252E-017   1.11190261781772273E-017   1.33691039245619229E-076   3.20003137267024259E-031   4.03663557119264918E-030   1.22130837575475304E-076   1.22133866975546203E-077   6.23867747581085743E-021   1.80536174627957705E-021   1.52784163272408016E-066   1.28749407171063517E-076   8.17589500254733229E-030   1.06228640781655013E-069   9.92865980028833351E-034   1.30791975090057859E-021   1.69076398889037129E-020   2.88145753957863174E-014   1.14620353247560587E-025   3.42542884552974195E-032   1.22133866975546203E-077   1.21677925022718718E-076   3.94964472077939279E-069   1.22133866975546203E-077   7.27375062550726968E-022   1.22133819941104175E-076   2.75442105347755357E-067   7.98130720239808905E-062   1.14662318569992308E-068   4.44394513012625561E-034   3.95056420017183332E-129   9.63000121404150700E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   2.80000000000000000E+001   5.41072555397556387E-001   3.19420166501065769E+019   1.22690204839330377E+002   2.49999999999999927E+004   1.34273741780532633E-076   1.34273741780653167E-076   1.34273741780512936E-076   1.34273741780643748E-076   1.34273741780749446E-076   4.69106877787659327E-016   1.34273741780432518E-076   1.34273741780346625E-076   1.34273741780305710E-076   1.34273741780486963E-076   1.34273741780678740E-076   8.38687988979441791E-013   1.34273741780226045E-076   9.63564457962199502E-090   3.24999999999994946E-002   3.34910112174561591E-014   2.11782253649260422E-015   1.56519730543093357E-024   1.27579240102601063E-019   4.85794330105727282E-026   1.01620075676118997E-009   1.30263682245241859E-013   1.12327261225222827E-017   1.61117851022408635E-015   2.15602128973811137E-045   6.87027756666680051E-031   8.10514198947814689E-019   9.71554550086670569E-017   4.49979998694403395E-003   1.17892980102001308E-076   1.34296412158691484E-076   1.34346121937960589E-076   1.22118187367490210E-076   1.17177866735372373E-076   1.22133866975546203E-077   1.22113695782124704E-076   1.34335080321704777E-076   1.15327994449232658E-074   1.34334753164184031E-076   2.46121213522374913E-075   1.90382513864893941E-076   6.61914190772589745E-061   2.95444206425614426E-063   2.46966349596056568E-073   1.21975004418959167E-072   1.90404372617938888E-060   1.54230246135976702E-058   8.80639162363159408E-054   8.14463901645391395E-026   4.73771800101269342E-012   3.25424356226833888E-014   2.16110530030900464E-061   3.13118632155786096E-061   4.64059873646175395E-027   5.40685452115249750E-075   1.22129606214023719E-076   3.36924344940991230E-033   6.86040922815032780E-034   3.18538189571689271E-068   1.20886672039770735E-074   1.34221027535272665E-076   5.62669272260676906E-064   3.40104525385661018E-076   4.97602244008195451E-074   2.11478796333384982E-071   1.22132274896197782E-076   1.22133866975546203E-077   1.22133866975546203E-077   1.20655361850700074E-076   7.58930105271823113E-077   1.39383141339859625E-010   8.24936577826521090E-017   9.01203862292798177E-020   1.13797433401150229E-018   1.88311508295161171E-017   5.09814441797285303E-018   1.06204404723943415E-017   2.27736833899708066E-020   1.22133866975546203E-077   8.71725075459722344E-077   1.15584004461532704E-017   7.02907512732904387E-018   1.74698571054681932E-075   8.72259159210932203E-031   2.84757513696121233E-029   1.22133866975546203E-077   1.22133866975546203E-077   6.65056742940201621E-021   1.01976100038058776E-021   1.72354493211862175E-066   1.28005618689869236E-076   2.69446148247482631E-029   1.24062820935052202E-069   5.33610430613748776E-033   8.17635225352604489E-022   1.16067213531045576E-020   3.36806954987943232E-014   2.07132293038341717E-025   5.25701227789398239E-031   1.22133866975546203E-077   1.21706865686553477E-076   4.12622308576554563E-069   1.22133866975546203E-077   7.08034013460467133E-022   1.34340589190065471E-076   2.87088073035417325E-067   9.10497591511601070E-062   1.63808070054968892E-068   8.00740242115127694E-034   3.45954452924494927E-131   9.63000198852500877E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   3.60000000000000000E+001   4.46444190548310638E-001   2.76289293955630203E+019   1.17036098753721845E+002   4.53375417625626960E+003   1.34274799807337330E-076   1.34274799807457081E-076   1.34274799807315991E-076   1.34274799807445146E-076   1.34274799807548314E-076   4.72129946102143852E-016   1.34274799807242385E-076   1.34274799807157304E-076   1.34274799807120594E-076   1.34274799807295189E-076   1.34274799807480123E-076   8.44092751101882289E-013   1.34274799807042677E-076   1.11398424162690220E-089   3.24999999999994668E-002   4.77085069581091351E-014   2.28565092727693400E-015   5.13912394342039632E-024   5.44940545671168892E-019   6.79452259739745902E-025   1.03292738549382983E-009   1.81707378892731440E-013   6.79278055615687320E-018   9.97461552179835829E-016   6.31728040373692329E-045   1.70098123150661854E-030   1.30726032293154030E-018   1.53363824611121519E-016   4.49958520545376203E-003   1.11247091366372235E-076   1.34016517132121116E-076   1.34345397897446174E-076   1.22127011182223130E-076   1.22133866975546203E-077   1.34326301198959824E-076   1.22116249443845043E-076   1.22100995228475077E-076   1.60446869279145807E-074   1.34332114556751955E-076   3.61524916291612685E-075   3.54247811603813526E-076   8.92433182274838418E-061   4.91937495302589521E-063   2.48625729815636250E-073   1.49024918146410777E-072   1.79145961900148798E-060   1.44744988330720125E-058   2.67411260922402775E-054   1.74721940260377671E-025   6.72484501087680135E-012   2.85481060893160961E-014   3.05720196892086799E-061   4.29319429199503901E-061   6.14620345317955274E-026   1.29248278567725796E-075   1.22133713348057499E-076   2.41599233886128633E-032   2.99207139451365503E-032   1.32479304418995120E-067   1.44605504583009053E-073   1.34258136688123173E-076   7.82089318032668486E-064   2.64904728172774379E-075   6.91603951378193677E-074   2.26915973820311635E-071   1.22111634190580479E-076   1.22133866975546203E-077   1.22133866975546203E-077   1.21819771233183528E-076   1.13343671287343402E-076   1.93749957645652723E-010   7.68942445530293433E-017   7.68383692223859973E-020   7.83803524332104688E-019   2.61760723235240001E-017   6.58818199114188749E-018   1.97548402243674993E-017   2.95113548217775997E-020   1.34011754018308923E-076   1.10419682679003758E-076   1.03529404270514938E-017   4.50466269090330851E-018   1.28528816494379577E-076   2.11570303840789678E-030   2.36775942297249784E-028   1.22132284047918927E-076   1.22133866975546203E-077   6.31451761804336501E-021   5.02540917875553702E-022   2.36047380841765890E-066   1.27790257467113442E-076   1.28514007214995825E-028   1.72440452105892411E-069   4.10056967170402528E-032   5.24419321062506813E-022   8.28181069299756610E-021   4.69018649465177608E-014   4.43964064787792600E-025   8.22312033001262751E-030   1.22133866975546203E-077   1.22133866975546203E-077   4.59910678327807284E-069   1.26335406017359887E-077   8.82160899319926795E-022   1.22133872727168891E-076   3.12345870175886319E-067   1.17450286007589456E-061   3.52719764499875800E-068   1.60087484520157800E-033   1.07284202179079832E-133   9.63000413560836099E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   4.40000000000000000E+001   3.64835902626705288E-001   2.37651916622260634E+019   1.11191852499056083E+002   7.00000000000000114E+002   1.34281858724725414E-076   1.34281858724824164E-076   1.34281858724712896E-076   1.34281858724813118E-076   1.34281858724897785E-076   4.91077378295841598E-016   1.34281858724655321E-076   1.34281858724583679E-076   1.34281858724558597E-076   1.34281858724696527E-076   1.34281858724844751E-076   8.77967726184043357E-013   1.34281858724491143E-076   1.29509546555016222E-089   3.24999999999997027E-002   9.24374990038884381E-014   3.09301620938681310E-015   2.69317773218063741E-023   1.93443343376586377E-018   4.92876924225044129E-024   1.14872754906476258E-009   5.41010366704350180E-013   4.16878674467878849E-018   8.54343790041368263E-016   2.20230480405468107E-044   3.82583121994090122E-030   1.40619814282170447E-018   3.09027259502259056E-016   4.49806111948592401E-003   7.82493895386683081E-077   1.34147268649166664E-076   1.22133866975546203E-077   1.22125828174848554E-076   9.51843053153419671E-077   1.22059324286341426E-076   1.22100028093829822E-076   1.22039417495413143E-076   4.72891111247514591E-074   1.34334565774750408E-076   1.12870699398249647E-074   1.14301853566826264E-075   2.37248909832043943E-060   5.65025590876622314E-063   2.61980845990590908E-073   5.32088454617670760E-073   3.74996582766298013E-061   4.25004079846019951E-059   9.62345108440808643E-055   7.58744324687565811E-025   2.05550283982650119E-011   6.09011616492099923E-014   4.33288632999410159E-061   5.93367848392420658E-061   4.26815538035024027E-025   4.66616328285124862E-075   1.22133866975546203E-077   4.93364809558436730E-031   5.71306003879976151E-031   3.57950820262073563E-067   6.83940061321497602E-073   1.22133866975546203E-077   2.30049862332677619E-063   2.87485523378400703E-074   2.03368790838975722E-073   2.78626013809921806E-071   1.34218257441750573E-076   1.34312993811746941E-076   1.22133866975546203E-077   1.21864551983492898E-076   3.72682866553444104E-076   5.70184245033957603E-010   6.39302886934548154E-017   1.93400485607355166E-019   9.99972991188313297E-019   7.70272297900599884E-017   1.55253942075756714E-017   9.92213498459665922E-017   1.37871234291830172E-019   1.22133866975546203E-077   2.95780104149420123E-076   1.74102733820492589E-017   6.77558107267483897E-018   1.85864260126001723E-076   4.66794611770242773E-030   3.70204492312494827E-027   1.34340148372148980E-076   1.22133866975546203E-077   3.80232089748931294E-021   3.48570192486817441E-022   2.30492235981221077E-066   1.30574670659038701E-076   1.73515062413400563E-027   5.07270313674480223E-069   1.16188194842972145E-030   4.99903522506495238E-022   1.15478084017799444E-020   1.38521953211370819E-013   2.73770113605776253E-024   6.31576240924124523E-029   1.34069205732187860E-076   1.34014787916990674E-076   7.86870304113000486E-069   2.20025143619493426E-077   2.80701803840326917E-021   1.22133866975546203E-077   3.25494561423630838E-067   2.69266899746269884E-061   2.67422559553939053E-067   6.61150268701164272E-033   1.77717344055549279E-136   9.63001937140210096E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   5.20000000000000000E+001   2.95182395207707837E-001   2.01298316075591557E+019   1.06210395944922368E+002   7.00000000000000114E+002   1.34296391192892327E-076   1.34296391192954197E-076   1.34296391192889704E-076   1.34296391192947386E-076   1.34296391192997627E-076   5.29161044237736539E-016   1.34296391192859191E-076   1.34296391192815377E-076   1.34296391192807691E-076   1.34296391192884733E-076   1.34296391192971471E-076   9.46055223148808543E-013   1.34296391192759306E-076   1.52898407496472407E-089   3.24999999999999248E-002   1.72547802760641608E-013   8.87938282043480260E-015   2.25199507900584020E-022   4.29688620596058734E-018   1.46201912705210605E-023   1.49331355993260486E-009   1.63801625794051845E-012   3.12173011321210026E-018   8.55868225010475743E-016   7.26574834012511526E-044   8.13811022917290145E-030   1.49192746031690894E-018   6.60125587577721678E-016   4.49341213863006014E-003   2.84732590360025256E-077   1.34248773894894580E-076   1.22133866975546203E-077   1.22133866975546203E-077   8.19644696425247040E-077   1.22133866975546203E-077   1.34265441994167429E-076   1.21812670373439833E-076   1.40870417932634241E-073   1.34337707258726392E-076   3.09517248119024633E-074   3.56217779158085527E-075   6.28375537878822910E-060   5.88646187170490455E-063   2.65759206121486033E-073   6.35081941121732856E-073   2.57570729651135479E-061   3.96874842783309095E-059   3.97724623359767098E-055   3.12935816974166337E-024   6.25608331319429052E-011   1.53095753460148372E-013   5.76748155611328871E-061   7.48752138299607802E-061   1.18048108564795347E-024   8.89094134189392275E-074   1.22133866975546203E-077   2.37743351766248778E-029   2.72315381504980718E-030   5.59080747457102753E-067   1.19469728987030481E-072   1.20723552367087386E-076   6.80653582950100169E-063   2.92049879279266959E-073   6.01534505184036776E-073   2.88875645163067143E-071   1.34107006703571489E-076   1.34318177167383488E-076   1.22133866975546203E-077   1.22043656443724028E-076   7.50801627582944221E-076   1.69035866730087411E-009   6.45844702731948969E-017   5.44122169819554341E-019   1.72450634989154165E-018   2.28291809109829611E-016   4.19544883373534750E-017   5.29118202209225807E-016   6.88251784010419909E-019   1.22133866975546203E-077   7.83960155581329917E-076   3.15957852458967378E-017   1.24002702974293110E-017   1.55335322574902990E-075   9.59647279169624274E-030   3.54564892661862654E-026   1.22107132503412593E-076   1.22036448988285645E-076   2.87111713322354311E-021   3.22232706476273985E-022   2.30795972421702077E-066   1.33851467974790162E-076   2.34934485349023344E-026   1.50169141919263254E-068   5.05245553507889441E-029   7.56184911667052995E-022   1.88986016438548239E-020   4.11474675075798689E-013   3.28139610374847668E-023   2.11297907475402313E-028   1.34069674037949004E-076   1.22133866975546203E-077   1.75918075474573531E-068   1.22133866975546203E-077   9.77241306746790107E-021   1.22133866975546203E-077   3.47949580798472950E-067   5.97582922686220665E-061   2.03335689204549723E-066   2.76296859358430567E-032   4.74259590810155339E-139   9.63006584612750460E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
   6.00000000000000000E+001   2.36666879962022819E-001   1.67748844116076646E+019   1.02186768720858709E+002   7.00000000000000114E+002   1.34308714342165098E-076   1.34308714342200091E-076   1.34308714342169624E-076   1.34308714342201794E-076   1.34308714342230098E-076   5.61290497081532861E-016   1.34308714342150893E-076   1.34308714342123862E-076   1.34308714342131271E-076   1.34308714342169915E-076   1.34308714342215708E-076   1.00349753780322017E-012   1.34308714342093333E-076   1.83477818412757628E-089   3.25000000000002370E-002   2.54013743433498741E-013   1.68224986810586128E-014   1.07783777395504920E-021   7.02046060665977579E-018   3.01090266981504449E-023   1.90238068851003572E-009   3.03678395628175999E-012   2.46624744333177044E-018   7.01462553352790190E-016   1.94358617825987452E-043   1.67906448040766468E-029   1.96069647518533990E-018   1.11906473561171274E-015   4.48776924209660488E-003   4.33549525278721975E-077   1.33878123706031217E-076   1.22133866975546203E-077   1.22133866975546203E-077   3.26215008774010629E-077   1.22133866975546203E-077   1.22033284075306248E-076   1.21840809941763736E-076   2.54591352258867282E-073   1.34341548297977689E-076   4.13654094125809343E-074   6.64793914377078181E-075   1.01182272785838511E-059   6.43414408414232345E-063   2.68669712205410966E-073   7.17330282987267399E-073   2.15698610546226335E-061   3.54170779069363798E-059   1.82298269780162947E-055   7.57397464080746233E-024   1.14927423697548398E-010   2.10202820741745285E-013   6.17579370993930037E-061   7.34956272087674916E-061   2.19578129560040234E-024   7.63419654937216372E-073   1.22133866975546203E-077   3.86942660510446736E-028   6.52427299991177355E-030   6.13714376994680215E-067   1.34023570818944841E-072   1.32867979106539450E-076   1.20622823214035291E-062   1.18706312927591500E-072   1.07158100839341823E-072   2.58742969630399106E-071   1.33938081444821329E-076   1.34315884716084255E-076   1.22133866975546203E-077   1.21932544316565487E-076   2.04187125864204299E-075   3.02001018199658670E-009   6.79793760178378275E-017   8.34958202831528722E-019   2.23370000692129601E-018   4.07754261163697277E-016   7.09794982612527589E-017   1.84913325964992990E-015   1.88224237408520427E-018   1.22133866975546203E-077   1.23094990370314544E-075   3.76595035181557535E-017   1.33762566141261395E-017   4.68706059651294222E-075   1.87822098453368481E-029   1.45024865643750011E-025   1.22133866975546203E-077   1.22044471667554101E-076   2.88201391036116911E-021   3.08144212248551624E-022   2.40857354104665554E-066   1.23982121155070124E-076   1.91524324881176975E-025   2.66677005331554548E-068   7.11350890053193942E-028   1.07945886505252291E-021   2.75532329082880188E-020   7.36150538155279774E-013   1.54733400355256058E-022   4.74858689720995618E-028   1.34065320088403956E-076   1.22133866975546203E-077   2.91139390395150887E-068   1.98978644974621222E-077   2.35226618773572109E-020   1.22133866975546203E-077   3.28876360166403458E-067   8.08928306849963022E-061   5.95154397878484557E-066   7.10977044209411051E-032   2.46652808202642020E-141   9.63012225716326609E-001   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005   1.00000000000000008E-005
